,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 18:12:00,21.666666666666668,18.955555555555556,-10.71111111111111,0.35555555555555557,6.933333333333334,1.0444444444444445,6.8,23.88888888888889,2.488888888888889,-9.333333333333334,20.6,1.2666666666666666
2020-09-23 18:13:00,21.88888888888889,18.955555555555556,-10.577777777777778,0.2222222222222222,7.088888888888889,1.0888888888888888,7.0,23.88888888888889,2.4444444444444446,-9.4,20.466666666666665,1.1555555555555554
2020-09-23 18:14:00,22.08888888888889,18.91111111111111,-10.444444444444445,0.1111111111111111,7.2444444444444445,1.1777777777777778,7.2,23.866666666666667,2.3777777777777778,-9.511111111111111,20.355555555555554,1.0444444444444445
2020-09-23 18:15:00,22.266666666666666,18.844444444444445,-10.333333333333334,0.044444444444444446,7.4,1.2666666666666666,7.4,23.844444444444445,2.3555555555555556,-9.6,20.244444444444444,0.9555555555555556
2020-09-23 18:16:00,22.488888888888887,18.77777777777778,-10.222222222222221,-0.022222222222222223,7.511111111111111,1.3333333333333333,7.6,23.844444444444445,2.311111111111111,-9.71111111111111,20.11111111111111,0.8888888888888888
2020-09-23 18:17:00,22.711111111111112,18.68888888888889,-10.11111111111111,-0.08888888888888889,7.6,1.4222222222222223,7.777777777777778,23.88888888888889,2.2444444444444445,-9.8,19.977777777777778,0.8
2020-09-23 18:18:00,22.955555555555556,18.622222222222224,-10.0,-0.15555555555555556,7.711111111111111,1.488888888888889,7.955555555555556,23.933333333333334,2.1555555555555554,-9.844444444444445,19.88888888888889,0.7333333333333333
2020-09-23 18:19:00,23.155555555555555,18.533333333333335,-9.866666666666667,-0.2,7.777777777777778,1.5333333333333334,8.133333333333333,23.977777777777778,2.088888888888889,-9.866666666666667,19.8,0.6444444444444445
2020-09-23 18:20:00,23.31111111111111,18.444444444444443,-9.777777777777779,-0.26666666666666666,7.866666666666666,1.5777777777777777,8.333333333333334,23.977777777777778,2.022222222222222,-9.911111111111111,19.733333333333334,0.5111111111111111
2020-09-23 18:21:00,23.466666666666665,18.355555555555554,-9.688888888888888,-0.37777777777777777,7.977777777777778,1.6222222222222222,8.533333333333333,23.977777777777778,2.0,-9.933333333333334,19.644444444444446,0.35555555555555557
2020-09-23 18:22:00,23.622222222222224,18.22222222222222,-9.577777777777778,-0.4888888888888889,8.088888888888889,1.711111111111111,8.733333333333333,24.0,2.0,-9.955555555555556,19.555555555555557,0.24444444444444444
2020-09-23 18:23:00,23.755555555555556,18.08888888888889,-9.511111111111111,-0.6,8.244444444444444,1.8222222222222222,8.911111111111111,24.0,1.9777777777777779,-10.0,19.466666666666665,0.13333333333333333
2020-09-23 18:24:00,23.91111111111111,17.91111111111111,-9.466666666666667,-0.7111111111111111,8.4,1.9333333333333333,9.044444444444444,23.977777777777778,1.9555555555555555,-10.066666666666666,19.4,0.06666666666666667
2020-09-23 18:25:00,24.08888888888889,17.755555555555556,-9.4,-0.8444444444444444,8.555555555555555,2.0,9.222222222222221,23.933333333333334,1.9333333333333333,-10.11111111111111,19.31111111111111,0.022222222222222223
2020-09-23 18:26:00,24.288888888888888,17.6,-9.333333333333334,-0.9777777777777777,8.755555555555556,2.0444444444444443,9.377777777777778,23.88888888888889,1.8666666666666667,-10.155555555555555,19.177777777777777,-0.022222222222222223
2020-09-23 18:27:00,24.466666666666665,17.444444444444443,-9.266666666666667,-1.1333333333333333,8.955555555555556,2.088888888888889,9.533333333333333,23.844444444444445,1.8,-10.222222222222221,19.044444444444444,-0.044444444444444446
2020-09-23 18:28:00,24.644444444444446,17.31111111111111,-9.177777777777777,-1.3111111111111111,9.155555555555555,2.1555555555555554,9.666666666666666,23.755555555555556,1.711111111111111,-10.333333333333334,18.91111111111111,-0.1111111111111111
2020-09-23 18:29:00,24.8,17.177777777777777,-9.044444444444444,-1.488888888888889,9.311111111111112,2.2,9.755555555555556,23.666666666666668,1.6444444444444444,-10.466666666666667,18.822222222222223,-0.2
2020-09-23 18:30:00,24.977777777777778,17.044444444444444,-8.933333333333334,-1.6444444444444444,9.422222222222222,2.2444444444444445,9.844444444444445,23.533333333333335,1.6,-10.622222222222222,18.733333333333334,-0.26666666666666666
2020-09-23 18:31:00,25.177777777777777,16.88888888888889,-8.844444444444445,-1.7777777777777777,9.555555555555555,2.3333333333333335,9.977777777777778,23.4,1.5555555555555556,-10.777777777777779,18.622222222222224,-0.37777777777777777
2020-09-23 18:32:00,25.377777777777776,16.733333333333334,-8.755555555555556,-1.9333333333333333,9.688888888888888,2.422222222222222,10.133333333333333,23.266666666666666,1.5555555555555556,-10.955555555555556,18.555555555555557,-0.5333333333333333
2020-09-23 18:33:00,25.6,16.555555555555557,-8.644444444444444,-2.111111111111111,9.8,2.533333333333333,10.28888888888889,23.08888888888889,1.5555555555555556,-11.088888888888889,18.466666666666665,-0.6666666666666666
2020-09-23 18:34:00,25.844444444444445,16.377777777777776,-8.555555555555555,-2.3333333333333335,9.955555555555556,2.6444444444444444,10.4,22.933333333333334,1.5333333333333334,-11.177777777777777,18.377777777777776,-0.8444444444444444
2020-09-23 18:35:00,26.08888888888889,16.2,-8.488888888888889,-2.577777777777778,10.133333333333333,2.7555555555555555,10.488888888888889,22.822222222222223,1.5555555555555556,-11.266666666666667,18.31111111111111,-1.0444444444444445
2020-09-23 18:36:00,26.31111111111111,16.0,-8.422222222222222,-2.8444444444444446,10.311111111111112,2.8666666666666667,10.555555555555555,22.733333333333334,1.6,-11.4,18.244444444444444,-1.2444444444444445
2020-09-23 18:37:00,26.511111111111113,15.8,-8.377777777777778,-3.111111111111111,10.488888888888889,3.0,10.622222222222222,22.644444444444446,1.6,-11.511111111111111,18.155555555555555,-1.4444444444444444
2020-09-23 18:38:00,26.755555555555556,15.6,-8.355555555555556,-3.4,10.666666666666666,3.088888888888889,10.666666666666666,22.57777777777778,1.6222222222222222,-11.6,18.066666666666666,-1.6
2020-09-23 18:39:00,26.955555555555556,15.4,-8.333333333333334,-3.7333333333333334,10.822222222222223,3.1333333333333333,10.755555555555556,22.488888888888887,1.6222222222222222,-11.666666666666666,18.022222222222222,-1.7333333333333334
2020-09-23 18:40:00,27.155555555555555,15.222222222222221,-8.311111111111112,-4.044444444444444,10.977777777777778,3.2,10.844444444444445,22.42222222222222,1.5777777777777777,-11.733333333333333,17.955555555555556,-1.8444444444444446
2020-09-23 18:41:00,27.333333333333332,15.066666666666666,-8.244444444444444,-4.377777777777778,11.11111111111111,3.2888888888888888,10.933333333333334,22.377777777777776,1.488888888888889,-11.8,17.88888888888889,-1.9555555555555555
2020-09-23 18:42:00,27.488888888888887,14.866666666666667,-8.155555555555555,-4.688888888888889,11.2,3.4,11.022222222222222,22.288888888888888,1.4,-11.88888888888889,17.844444444444445,-2.088888888888889
2020-09-23 18:43:00,27.644444444444446,14.644444444444444,-8.066666666666666,-5.0,11.333333333333334,3.5555555555555554,11.11111111111111,22.2,1.3111111111111111,-11.933333333333334,17.8,-2.2222222222222223
2020-09-23 18:44:00,27.8,14.4,-7.933333333333334,-5.311111111111111,11.488888888888889,3.6666666666666665,11.2,22.133333333333333,1.2666666666666666,-11.977777777777778,17.755555555555556,-2.3555555555555556
2020-09-23 18:45:00,27.933333333333334,14.2,-7.8,-5.6,11.644444444444444,3.7777777777777777,11.266666666666667,22.066666666666666,1.2444444444444445,-12.044444444444444,17.666666666666668,-2.4444444444444446
2020-09-23 18:46:00,28.022222222222222,13.977777777777778,-7.666666666666667,-5.866666666666666,11.777777777777779,3.8666666666666667,11.333333333333334,21.977777777777778,1.2444444444444445,-12.133333333333333,17.6,-2.511111111111111
2020-09-23 18:47:00,28.11111111111111,13.733333333333333,-7.533333333333333,-6.155555555555556,11.911111111111111,3.9555555555555557,11.377777777777778,21.88888888888889,1.2222222222222223,-12.2,17.555555555555557,-2.5555555555555554
2020-09-23 18:48:00,28.22222222222222,13.466666666666667,-7.377777777777778,-6.488888888888889,12.044444444444444,4.044444444444444,11.422222222222222,21.822222222222223,1.1555555555555554,-12.28888888888889,17.511111111111113,-2.5555555555555554
2020-09-23 18:49:00,28.31111111111111,13.244444444444444,-7.222222222222222,-6.822222222222222,12.177777777777777,4.111111111111111,11.422222222222222,21.8,1.0888888888888888,-12.377777777777778,17.466666666666665,-2.511111111111111
2020-09-23 18:50:00,28.377777777777776,13.0,-7.088888888888889,-7.177777777777778,12.333333333333334,4.177777777777778,11.444444444444445,21.8,1.0222222222222221,-12.444444444444445,17.466666666666665,-2.4444444444444446
2020-09-23 18:51:00,28.466666666666665,12.777777777777779,-6.933333333333334,-7.488888888888889,12.488888888888889,4.2,11.511111111111111,21.8,0.9777777777777777,-12.533333333333333,17.466666666666665,-2.3555555555555556
2020-09-23 18:52:00,28.511111111111113,12.555555555555555,-6.777777777777778,-7.822222222222222,12.644444444444444,4.177777777777778,11.555555555555555,21.8,0.9111111111111111,-12.577777777777778,17.488888888888887,-2.2444444444444445
2020-09-23 18:53:00,28.57777777777778,12.355555555555556,-6.6,-8.155555555555555,12.844444444444445,4.177777777777778,11.577777777777778,21.822222222222223,0.8444444444444444,-12.622222222222222,17.533333333333335,-2.1777777777777776
2020-09-23 18:54:00,28.622222222222224,12.2,-6.444444444444445,-8.488888888888889,13.066666666666666,4.222222222222222,11.622222222222222,21.844444444444445,0.7555555555555555,-12.666666666666666,17.555555555555557,-2.111111111111111
2020-09-23 18:55:00,28.622222222222224,12.044444444444444,-6.266666666666667,-8.822222222222223,13.28888888888889,4.2444444444444445,11.644444444444444,21.822222222222223,0.6222222222222222,-12.71111111111111,17.6,-2.022222222222222
2020-09-23 18:56:00,28.57777777777778,11.866666666666667,-6.044444444444444,-9.133333333333333,13.488888888888889,4.266666666666667,11.666666666666666,21.77777777777778,0.4888888888888889,-12.777777777777779,17.644444444444446,-1.9111111111111112
2020-09-23 18:57:00,28.511111111111113,11.666666666666666,-5.822222222222222,-9.4,13.666666666666666,4.288888888888889,11.688888888888888,21.711111111111112,0.37777777777777777,-12.822222222222223,17.68888888888889,-1.8
2020-09-23 18:58:00,28.466666666666665,11.511111111111111,-5.6,-9.688888888888888,13.844444444444445,4.288888888888889,11.71111111111111,21.644444444444446,0.26666666666666666,-12.866666666666667,17.733333333333334,-1.7333333333333334
2020-09-23 18:59:00,28.42222222222222,11.355555555555556,-5.377777777777778,-9.955555555555556,13.977777777777778,4.2444444444444445,11.733333333333333,21.6,0.2,-12.911111111111111,17.733333333333334,-1.6222222222222222
2020-09-23 19:00:00,28.42222222222222,11.222222222222221,-5.155555555555556,-10.266666666666667,14.066666666666666,4.2444444444444445,11.755555555555556,21.511111111111113,0.1111111111111111,-12.977777777777778,17.711111111111112,-1.488888888888889
2020-09-23 19:01:00,28.4,11.11111111111111,-4.888888888888889,-10.555555555555555,14.155555555555555,4.222222222222222,11.777777777777779,21.42222222222222,0.0,-13.044444444444444,17.68888888888889,-1.4
2020-09-23 19:02:00,28.42222222222222,10.977777777777778,-4.644444444444445,-10.844444444444445,14.28888888888889,4.2,11.822222222222223,21.333333333333332,-0.08888888888888889,-13.133333333333333,17.711111111111112,-1.3111111111111111
2020-09-23 19:03:00,28.42222222222222,10.8,-4.4222222222222225,-11.11111111111111,14.444444444444445,4.155555555555556,11.822222222222223,21.244444444444444,-0.13333333333333333,-13.244444444444444,17.68888888888889,-1.2222222222222223
2020-09-23 19:04:00,28.466666666666665,10.622222222222222,-4.222222222222222,-11.4,14.6,4.155555555555556,11.777777777777779,21.155555555555555,-0.17777777777777778,-13.355555555555556,17.622222222222224,-1.1333333333333333
2020-09-23 19:05:00,28.511111111111113,10.444444444444445,-4.0,-11.666666666666666,14.755555555555556,4.133333333333334,11.755555555555556,21.066666666666666,-0.2222222222222222,-13.422222222222222,17.555555555555557,-1.0444444444444445
2020-09-23 19:06:00,28.533333333333335,10.266666666666667,-3.7777777777777777,-11.88888888888889,14.866666666666667,4.133333333333334,11.733333333333333,20.933333333333334,-0.26666666666666666,-13.533333333333333,17.511111111111113,-0.9111111111111111
2020-09-23 19:07:00,28.57777777777778,10.11111111111111,-3.6,-12.11111111111111,14.977777777777778,4.111111111111111,11.733333333333333,20.77777777777778,-0.35555555555555557,-13.666666666666666,17.488888888888887,-0.8
2020-09-23 19:08:00,28.622222222222224,9.955555555555556,-3.4,-12.311111111111112,15.066666666666666,4.088888888888889,11.733333333333333,20.644444444444446,-0.4222222222222222,-13.777777777777779,17.511111111111113,-0.6666666666666666
2020-09-23 19:09:00,28.68888888888889,9.844444444444445,-3.1777777777777776,-12.533333333333333,15.133333333333333,4.066666666666666,11.733333333333333,20.511111111111113,-0.4444444444444444,-13.911111111111111,17.488888888888887,-0.5555555555555556
2020-09-23 19:10:00,28.711111111111112,9.688888888888888,-3.0,-12.755555555555556,15.177777777777777,4.088888888888889,11.71111111111111,20.4,-0.4666666666666667,-14.088888888888889,17.466666666666665,-0.4444444444444444
2020-09-23 19:11:00,28.733333333333334,9.533333333333333,-2.8222222222222224,-12.977777777777778,15.222222222222221,4.111111111111111,11.71111111111111,20.288888888888888,-0.4888888888888889,-14.222222222222221,17.488888888888887,-0.3333333333333333
2020-09-23 19:12:00,28.755555555555556,9.333333333333334,-2.688888888888889,-13.155555555555555,15.28888888888889,4.133333333333334,11.755555555555556,20.2,-0.4666666666666667,-14.311111111111112,17.533333333333335,-0.24444444444444444
2020-09-23 19:13:00,28.77777777777778,9.11111111111111,-2.5555555555555554,-13.333333333333334,15.355555555555556,4.155555555555556,11.8,20.11111111111111,-0.4222222222222222,-14.4,17.6,-0.15555555555555556
2020-09-23 19:14:00,28.844444444444445,8.933333333333334,-2.422222222222222,-13.488888888888889,15.444444444444445,4.177777777777778,11.866666666666667,20.022222222222222,-0.4,-14.488888888888889,17.666666666666668,-0.06666666666666667
2020-09-23 19:15:00,28.91111111111111,8.8,-2.2666666666666666,-13.644444444444444,15.533333333333333,4.2,11.911111111111111,19.955555555555556,-0.37777777777777777,-14.6,17.755555555555556,-0.022222222222222223
2020-09-23 19:16:00,28.955555555555556,8.666666666666666,-2.088888888888889,-13.8,15.6,4.2,11.933333333333334,19.88888888888889,-0.37777777777777777,-14.71111111111111,17.844444444444445,0.022222222222222223
2020-09-23 19:17:00,28.977777777777778,8.533333333333333,-1.9111111111111112,-13.955555555555556,15.666666666666666,4.2,11.955555555555556,19.822222222222223,-0.37777777777777777,-14.822222222222223,17.933333333333334,0.06666666666666667
2020-09-23 19:18:00,29.0,8.377777777777778,-1.7333333333333334,-14.133333333333333,15.71111111111111,4.2,11.955555555555556,19.755555555555556,-0.4222222222222222,-14.955555555555556,18.044444444444444,0.13333333333333333
2020-09-23 19:19:00,28.977777777777778,8.244444444444444,-1.5777777777777777,-14.311111111111112,15.733333333333333,4.222222222222222,11.955555555555556,19.711111111111112,-0.4444444444444444,-15.133333333333333,18.155555555555555,0.2
2020-09-23 19:20:00,28.91111111111111,8.133333333333333,-1.4222222222222223,-14.466666666666667,15.755555555555556,4.288888888888889,11.977777777777778,19.644444444444446,-0.5111111111111111,-15.311111111111112,18.244444444444444,0.3111111111111111
2020-09-23 19:21:00,28.844444444444445,8.044444444444444,-1.2666666666666666,-14.577777777777778,15.733333333333333,4.333333333333333,12.022222222222222,19.6,-0.6,-15.488888888888889,18.31111111111111,0.4
2020-09-23 19:22:00,28.822222222222223,7.933333333333334,-1.1111111111111112,-14.71111111111111,15.733333333333333,4.377777777777778,12.066666666666666,19.533333333333335,-0.6444444444444445,-15.666666666666666,18.4,0.5111111111111111
2020-09-23 19:23:00,28.755555555555556,7.822222222222222,-0.9555555555555556,-14.866666666666667,15.755555555555556,4.4222222222222225,12.11111111111111,19.42222222222222,-0.7111111111111111,-15.88888888888889,18.488888888888887,0.6222222222222222
2020-09-23 19:24:00,28.733333333333334,7.711111111111111,-0.8222222222222222,-15.022222222222222,15.8,4.511111111111111,12.11111111111111,19.355555555555554,-0.7555555555555555,-16.11111111111111,18.555555555555557,0.6888888888888889
2020-09-23 19:25:00,28.666666666666668,7.5777777777777775,-0.6888888888888889,-15.2,15.822222222222223,4.5777777777777775,12.11111111111111,19.288888888888888,-0.8,-16.377777777777776,18.622222222222224,0.7555555555555555
2020-09-23 19:26:00,28.622222222222224,7.466666666666667,-0.5777777777777777,-15.333333333333334,15.844444444444445,4.644444444444445,12.088888888888889,19.22222222222222,-0.8,-16.68888888888889,18.644444444444446,0.8666666666666667
2020-09-23 19:27:00,28.6,7.355555555555555,-0.4666666666666667,-15.444444444444445,15.911111111111111,4.688888888888889,12.044444444444444,19.2,-0.8222222222222222,-16.977777777777778,18.666666666666668,0.9555555555555556
2020-09-23 19:28:00,28.533333333333335,7.222222222222222,-0.35555555555555557,-15.577777777777778,15.955555555555556,4.711111111111111,11.977777777777778,19.155555555555555,-0.8222222222222222,-17.288888888888888,18.666666666666668,1.0222222222222221
2020-09-23 19:29:00,28.444444444444443,7.111111111111111,-0.28888888888888886,-15.71111111111111,15.955555555555556,4.7555555555555555,11.866666666666667,19.11111111111111,-0.8666666666666667,-17.622222222222224,18.68888888888889,1.1111111111111112
2020-09-23 19:30:00,28.377777777777776,6.977777777777778,-0.26666666666666666,-15.822222222222223,15.911111111111111,4.777777777777778,11.733333333333333,19.08888888888889,-0.9333333333333333,-17.955555555555556,18.755555555555556,1.1777777777777778
2020-09-23 19:31:00,28.355555555555554,6.844444444444444,-0.2222222222222222,-15.977777777777778,15.88888888888889,4.8,11.644444444444444,19.11111111111111,-1.0222222222222221,-18.288888888888888,18.844444444444445,1.2444444444444445
2020-09-23 19:32:00,28.355555555555554,6.688888888888889,-0.17777777777777778,-16.11111111111111,15.822222222222223,4.822222222222222,11.6,19.08888888888889,-1.0666666666666667,-18.622222222222224,18.91111111111111,1.3111111111111111
2020-09-23 19:33:00,28.377777777777776,6.555555555555555,-0.15555555555555556,-16.22222222222222,15.755555555555556,4.844444444444444,11.533333333333333,19.022222222222222,-1.0888888888888888,-18.933333333333334,18.977777777777778,1.3555555555555556
2020-09-23 19:34:00,28.4,6.4,-0.15555555555555556,-16.31111111111111,15.644444444444444,4.844444444444444,11.488888888888889,18.91111111111111,-1.1111111111111112,-19.244444444444444,19.044444444444444,1.4
2020-09-23 19:35:00,28.4,6.2444444444444445,-0.13333333333333333,-16.4,15.533333333333333,4.844444444444444,11.4,18.77777777777778,-1.1555555555555554,-19.57777777777778,19.08888888888889,1.4444444444444444
2020-09-23 19:36:00,28.355555555555554,6.044444444444444,-0.1111111111111111,-16.511111111111113,15.422222222222222,4.866666666666666,11.311111111111112,18.666666666666668,-1.2444444444444445,-19.88888888888889,19.11111111111111,1.511111111111111
2020-09-23 19:37:00,28.333333333333332,5.866666666666666,-0.08888888888888889,-16.622222222222224,15.311111111111112,4.888888888888889,11.2,18.57777777777778,-1.3111111111111111,-20.22222222222222,19.133333333333333,1.5555555555555556
2020-09-23 19:38:00,28.288888888888888,5.666666666666667,-0.08888888888888889,-16.711111111111112,15.2,4.911111111111111,11.11111111111111,18.466666666666665,-1.3777777777777778,-20.555555555555557,19.133333333333333,1.6
2020-09-23 19:39:00,28.266666666666666,5.444444444444445,-0.1111111111111111,-16.755555555555556,15.11111111111111,4.911111111111111,11.044444444444444,18.4,-1.4,-20.866666666666667,19.177777777777777,1.6222222222222222
2020-09-23 19:40:00,28.266666666666666,5.2,-0.17777777777777778,-16.8,15.022222222222222,4.911111111111111,10.955555555555556,18.333333333333332,-1.3777777777777778,-21.133333333333333,19.2,1.6444444444444444
2020-09-23 19:41:00,28.31111111111111,4.955555555555556,-0.28888888888888886,-16.844444444444445,14.933333333333334,4.911111111111111,10.866666666666667,18.288888888888888,-1.3777777777777778,-21.42222222222222,19.177777777777777,1.6666666666666667
2020-09-23 19:42:00,28.377777777777776,4.688888888888889,-0.4222222222222222,-16.91111111111111,14.844444444444445,4.933333333333334,10.755555555555556,18.244444444444444,-1.4222222222222223,-21.755555555555556,19.133333333333333,1.6444444444444444
2020-09-23 19:43:00,28.466666666666665,4.4222222222222225,-0.5555555555555556,-16.955555555555556,14.8,4.955555555555556,10.622222222222222,18.2,-1.4222222222222223,-22.044444444444444,19.044444444444444,1.6222222222222222
2020-09-23 19:44:00,28.57777777777778,4.2,-0.6888888888888889,-17.0,14.8,4.977777777777778,10.466666666666667,18.11111111111111,-1.4666666666666666,-22.333333333333332,19.0,1.5777777777777777
2020-09-23 19:45:00,28.644444444444446,4.0,-0.8222222222222222,-17.044444444444444,14.844444444444445,4.977777777777778,10.266666666666667,18.066666666666666,-1.511111111111111,-22.622222222222224,19.0,1.511111111111111
2020-09-23 19:46:00,28.733333333333334,3.8222222222222224,-0.9777777777777777,-17.08888888888889,14.911111111111111,4.977777777777778,10.066666666666666,18.022222222222222,-1.5333333333333334,-22.88888888888889,19.044444444444444,1.4666666666666666
2020-09-23 19:47:00,28.77777777777778,3.6666666666666665,-1.1111111111111112,-17.08888888888889,14.933333333333334,4.933333333333334,9.844444444444445,17.933333333333334,-1.5777777777777777,-23.133333333333333,19.066666666666666,1.4222222222222223
2020-09-23 19:48:00,28.8,3.5555555555555554,-1.2222222222222223,-17.08888888888889,14.955555555555556,4.911111111111111,9.666666666666666,17.8,-1.6666666666666667,-23.377777777777776,19.11111111111111,1.3777777777777778
2020-09-23 19:49:00,28.8,3.488888888888889,-1.3111111111111111,-17.044444444444444,14.977777777777778,4.866666666666666,9.511111111111111,17.666666666666668,-1.7333333333333334,-23.622222222222224,19.2,1.3333333333333333
2020-09-23 19:50:00,28.844444444444445,3.4444444444444446,-1.3777777777777778,-17.0,14.977777777777778,4.844444444444444,9.355555555555556,17.57777777777778,-1.7777777777777777,-23.866666666666667,19.266666666666666,1.3333333333333333
2020-09-23 19:51:00,28.933333333333334,3.4444444444444446,-1.4666666666666666,-17.0,15.022222222222222,4.844444444444444,9.2,17.488888888888887,-1.8222222222222222,-24.08888888888889,19.333333333333332,1.3111111111111111
2020-09-23 19:52:00,29.044444444444444,3.466666666666667,-1.511111111111111,-17.0,15.044444444444444,4.822222222222222,9.066666666666666,17.42222222222222,-1.8444444444444446,-24.266666666666666,19.42222222222222,1.3111111111111111
2020-09-23 19:53:00,29.155555555555555,3.511111111111111,-1.5333333333333334,-17.044444444444444,15.088888888888889,4.777777777777778,8.955555555555556,17.355555555555554,-1.8666666666666667,-24.444444444444443,19.466666666666665,1.2666666666666666
2020-09-23 19:54:00,29.266666666666666,3.5555555555555554,-1.5555555555555556,-17.08888888888889,15.133333333333333,4.711111111111111,8.866666666666667,17.266666666666666,-1.8888888888888888,-24.6,19.511111111111113,1.2444444444444445
2020-09-23 19:55:00,29.4,3.6222222222222222,-1.5555555555555556,-17.133333333333333,15.2,4.622222222222222,8.755555555555556,17.155555555555555,-1.8666666666666667,-24.733333333333334,19.6,1.2444444444444445
2020-09-23 19:56:00,29.533333333333335,3.7111111111111112,-1.5777777777777777,-17.133333333333333,15.266666666666667,4.511111111111111,8.622222222222222,17.066666666666666,-1.8222222222222222,-24.88888888888889,19.644444444444446,1.2444444444444445
2020-09-23 19:57:00,29.68888888888889,3.8222222222222224,-1.6,-17.155555555555555,15.333333333333334,4.4,8.466666666666667,16.933333333333334,-1.7777777777777777,-25.066666666666666,19.711111111111112,1.2666666666666666
2020-09-23 19:58:00,29.8,3.9555555555555557,-1.6222222222222222,-17.177777777777777,15.444444444444445,4.288888888888889,8.311111111111112,16.844444444444445,-1.7777777777777777,-25.244444444444444,19.77777777777778,1.3111111111111111
2020-09-23 19:59:00,29.88888888888889,4.088888888888889,-1.6888888888888889,-17.2,15.555555555555555,4.177777777777778,8.155555555555555,16.733333333333334,-1.7555555555555555,-25.4,19.8,1.4
2020-09-23 20:00:00,29.977777777777778,4.177777777777778,-1.7777777777777777,-17.266666666666666,15.688888888888888,4.066666666666666,8.044444444444444,16.644444444444446,-1.7555555555555555,-25.555555555555557,19.822222222222223,1.488888888888889
2020-09-23 20:01:00,30.066666666666666,4.311111111111111,-1.8888888888888888,-17.355555555555554,15.866666666666667,3.977777777777778,7.933333333333334,16.533333333333335,-1.711111111111111,-25.733333333333334,19.866666666666667,1.6222222222222222
2020-09-23 20:02:00,30.155555555555555,4.4222222222222225,-2.022222222222222,-17.42222222222222,16.044444444444444,3.8444444444444446,7.777777777777778,16.42222222222222,-1.711111111111111,-25.933333333333334,19.866666666666667,1.7777777777777777
2020-09-23 20:03:00,30.2,4.533333333333333,-2.1555555555555554,-17.466666666666665,16.22222222222222,3.7111111111111112,7.644444444444445,16.31111111111111,-1.6888888888888889,-26.11111111111111,19.844444444444445,1.9333333333333333
2020-09-23 20:04:00,30.244444444444444,4.644444444444445,-2.2666666666666666,-17.466666666666665,16.4,3.533333333333333,7.555555555555555,16.177777777777777,-1.711111111111111,-26.266666666666666,19.822222222222223,2.1333333333333333
2020-09-23 20:05:00,30.31111111111111,4.7555555555555555,-2.3555555555555556,-17.444444444444443,16.555555555555557,3.3333333333333335,7.466666666666667,16.044444444444444,-1.6888888888888889,-26.377777777777776,19.844444444444445,2.311111111111111
2020-09-23 20:06:00,30.4,4.866666666666666,-2.422222222222222,-17.466666666666665,16.755555555555556,3.1333333333333333,7.4,15.88888888888889,-1.6444444444444444,-26.488888888888887,19.91111111111111,2.511111111111111
2020-09-23 20:07:00,30.488888888888887,4.955555555555556,-2.466666666666667,-17.444444444444443,16.91111111111111,2.933333333333333,7.333333333333333,15.777777777777779,-1.6222222222222222,-26.622222222222224,19.955555555555556,2.688888888888889
2020-09-23 20:08:00,30.6,5.044444444444444,-2.511111111111111,-17.42222222222222,17.066666666666666,2.7555555555555555,7.266666666666667,15.71111111111111,-1.6,-26.711111111111112,19.977777777777778,2.8666666666666667
2020-09-23 20:09:00,30.666666666666668,5.133333333333334,-2.533333333333333,-17.4,17.22222222222222,2.5555555555555554,7.222222222222222,15.644444444444444,-1.5555555555555556,-26.844444444444445,20.0,3.066666666666667
2020-09-23 20:10:00,30.733333333333334,5.2444444444444445,-2.5555555555555554,-17.333333333333332,17.377777777777776,2.3555555555555556,7.177777777777778,15.577777777777778,-1.488888888888889,-26.933333333333334,20.022222222222222,3.2444444444444445
2020-09-23 20:11:00,30.8,5.311111111111111,-2.6,-17.31111111111111,17.533333333333335,2.1555555555555554,7.111111111111111,15.533333333333333,-1.4222222222222223,-26.977777777777778,20.066666666666666,3.3777777777777778
2020-09-23 20:12:00,30.866666666666667,5.4222222222222225,-2.6666666666666665,-17.288888888888888,17.68888888888889,1.9777777777777779,7.022222222222222,15.466666666666667,-1.3333333333333333,-27.022222222222222,20.133333333333333,3.5555555555555554
2020-09-23 20:13:00,30.977777777777778,5.5777777777777775,-2.7111111111111112,-17.266666666666666,17.822222222222223,1.7777777777777777,6.911111111111111,15.422222222222222,-1.2444444444444445,-27.066666666666666,20.2,3.7555555555555555
2020-09-23 20:14:00,31.08888888888889,5.733333333333333,-2.7333333333333334,-17.266666666666666,17.977777777777778,1.5555555555555556,6.8,15.377777777777778,-1.1555555555555554,-27.133333333333333,20.244444444444444,3.933333333333333
2020-09-23 20:15:00,31.177777777777777,5.888888888888889,-2.7111111111111112,-17.31111111111111,18.133333333333333,1.3777777777777778,6.688888888888889,15.311111111111112,-1.0666666666666667,-27.2,20.266666666666666,4.088888888888889
2020-09-23 20:16:00,31.244444444444444,6.066666666666666,-2.688888888888889,-17.31111111111111,18.288888888888888,1.2222222222222223,6.5777777777777775,15.244444444444444,-1.0,-27.22222222222222,20.244444444444444,4.2444444444444445
2020-09-23 20:17:00,31.333333333333332,6.288888888888889,-2.6444444444444444,-17.288888888888888,18.466666666666665,1.0444444444444445,6.4222222222222225,15.177777777777777,-0.9333333333333333,-27.244444444444444,20.244444444444444,4.4
